timestamp,day_index,day_type,load_kwh
2025-05-04 15:00:00,3,summer_weekday,13.7096
2025-05-04 16:00:00,3,summer_weekday,15.0513
2025-05-04 17:00:00,3,summer_weekday,23.1774
2025-05-04 18:00:00,3,summer_weekday,29.4107
2025-05-04 19:00:00,3,summer_weekday,31.5545
2025-05-04 20:00:00,3,summer_weekday,28.1039
2025-05-04 21:00:00,3,summer_weekday,27.3387
2025-05-04 22:00:00,3,summer_weekday,15.9352
2025-05-04 23:00:00,3,summer_weekday,10.4518
2025-05-05 00:00:00,4,summer_weekday,10.1276
2025-05-05 01:00:00,4,summer_weekday,9.7965
2025-05-05 02:00:00,4,summer_weekday,7.6072
2025-05-05 03:00:00,4,summer_weekday,8.2629
2025-05-05 04:00:00,4,summer_weekday,10.6053
2025-05-05 05:00:00,4,summer_weekday,11.9186
2025-05-05 06:00:00,4,summer_weekday,14.2506
2025-05-05 07:00:00,4,summer_weekday,21.5036
2025-05-05 08:00:00,4,summer_weekday,22.9849
2025-05-05 09:00:00,4,summer_weekday,22.7907
2025-05-05 10:00:00,4,summer_weekday,22.9364
2025-05-05 11:00:00,4,summer_weekday,23.3149
2025-05-05 12:00:00,4,summer_weekday,17.0438
2025-05-05 13:00:00,4,summer_weekday,13.8196
2025-05-05 14:00:00,4,summer_weekday,12.8371
2025-05-05 15:00:00,4,summer_weekday,20.2887
2025-05-05 16:00:00,4,summer_weekday,18.6191
2025-05-05 17:00:00,4,summer_weekday,22.4707
2025-05-05 18:00:00,4,summer_weekday,28.1586
2025-05-05 19:00:00,4,summer_weekday,34.3978
2025-05-05 20:00:00,4,summer_weekday,37.0294
2025-05-05 21:00:00,4,summer_weekday,26.2023
2025-05-05 22:00:00,4,summer_weekday,19.8148
2025-05-05 23:00:00,4,summer_weekday,12.7065
2025-05-07 00:00:00,6,summer_weekday,11.6013
2025-05-07 01:00:00,6,summer_weekday,9.693
2025-05-07 02:00:00,6,summer_weekday,8.24
2025-05-07 03:00:00,6,summer_weekday,12.5476
2025-05-07 04:00:00,6,summer_weekday,13.0464
2025-05-07 05:00:00,6,summer_weekday,12.5479
2025-05-07 06:00:00,6,summer_weekday,17.6634
2025-05-07 07:00:00,6,summer_weekday,24.0454
2025-05-07 08:00:00,6,summer_weekday,20.0
2025-05-07 09:00:00,6,summer_weekday,19.5338
2025-05-07 10:00:00,6,summer_weekday,20.8415
2025-05-07 11:00:00,6,summer_weekday,17.4678
2025-05-07 12:00:00,6,summer_weekday,16.5159
2025-05-07 13:00:00,6,summer_weekday,16.5959
2025-05-07 14:00:00,6,summer_weekday,17.4992
2025-05-07 15:00:00,6,summer_weekday,23.1338
2025-05-07 16:00:00,6,summer_weekday,21.9803
2025-05-07 17:00:00,6,summer_weekday,28.9537
2025-05-07 18:00:00,6,summer_weekday,30.6901
2025-05-07 19:00:00,6,summer_weekday,26.9067
2025-05-07 20:00:00,6,summer_weekday,29.2886
2025-05-07 21:00:00,6,summer_weekday,23.8962
2025-05-07 22:00:00,6,summer_weekday,18.4237
2025-05-07 23:00:00,6,summer_weekday,13.4234
2025-05-14 00:00:00,13,summer_weekday,13.3342
2025-05-14 01:00:00,13,summer_weekday,8.6548
2025-05-14 02:00:00,13,summer_weekday,9.8172
2025-05-14 03:00:00,13,summer_weekday,11.2083
2025-05-14 04:00:00,13,summer_weekday,11.5259
2025-05-14 05:00:00,13,summer_weekday,13.4683
2025-05-14 06:00:00,13,summer_weekday,21.1561
2025-05-14 07:00:00,13,summer_weekday,20.1003
2025-05-14 08:00:00,13,summer_weekday,27.4315
2025-05-14 09:00:00,13,summer_weekday,25.9711
2025-05-14 10:00:00,13,summer_weekday,15.1462
2025-05-14 11:00:00,13,summer_weekday,17.1723
2025-05-14 12:00:00,13,summer_weekday,14.862
2025-05-14 13:00:00,13,summer_weekday,13.9526
2025-05-14 14:00:00,13,summer_weekday,17.1327
2025-05-14 15:00:00,13,summer_weekday,19.5747
2025-05-14 16:00:00,13,summer_weekday,22.4913
2025-05-14 17:00:00,13,summer_weekday,23.6263
2025-05-14 18:00:00,13,summer_weekday,34.664
2025-05-14 19:00:00,13,summer_weekday,44.0693
2025-05-14 20:00:00,13,summer_weekday,35.6413
2025-05-14 21:00:00,13,summer_weekday,33.5354
2025-05-14 22:00:00,13,summer_weekday,21.1363
2025-05-14 23:00:00,13,summer_weekday,13.838
2025-05-21 00:00:00,20,summer_weekday,10.1956
2025-05-21 01:00:00,20,summer_weekday,8.6419
2025-05-21 02:00:00,20,summer_weekday,9.6856
2025-05-21 03:00:00,20,summer_weekday,8.7222
2025-05-21 04:00:00,20,summer_weekday,10.6372
2025-05-21 05:00:00,20,summer_weekday,12.2641
2025-05-21 06:00:00,20,summer_weekday,16.3997
2025-05-21 07:00:00,20,summer_weekday,21.7041
2025-05-21 08:00:00,20,summer_weekday,23.4124
2025-05-21 09:00:00,20,summer_weekday,14.4934
2025-05-21 10:00:00,20,summer_weekday,20.758
2025-05-21 11:00:00,20,summer_weekday,22.7278
2025-05-21 12:00:00,20,summer_weekday,20.9027
2025-05-21 13:00:00,20,summer_weekday,12.1402
2025-05-21 14:00:00,20,summer_weekday,20.1274
2025-05-21 15:00:00,20,summer_weekday,18.0427
2025-05-21 16:00:00,20,summer_weekday,19.9223
2025-05-21 17:00:00,20,summer_weekday,21.8268
2025-05-21 18:00:00,20,summer_weekday,33.8594
2025-05-21 19:00:00,20,summer_weekday,34.6251
2025-05-21 20:00:00,20,summer_weekday,30.9393
2025-05-21 21:00:00,20,summer_weekday,30.4394
2025-05-21 22:00:00,20,summer_weekday,26.2797
2025-05-21 23:00:00,20,summer_weekday,14.8612
2025-05-26 00:00:00,25,summer_weekday,11.7441
2025-05-26 01:00:00,25,summer_weekday,10.7428
2025-05-26 02:00:00,25,summer_weekday,8.1999
2025-05-26 03:00:00,25,summer_weekday,9.5517
2025-05-26 04:00:00,25,summer_weekday,11.3953
2025-05-26 05:00:00,25,summer_weekday,17.1367
2025-05-26 06:00:00,25,summer_weekday,20.1816
2025-05-26 07:00:00,25,summer_weekday,21.8722
2025-05-26 08:00:00,25,summer_weekday,26.7494
2025-05-26 09:00:00,25,summer_weekday,18.1871
2025-05-26 10:00:00,25,summer_weekday,17.65
2025-05-26 11:00:00,25,summer_weekday,15.5342
2025-05-26 12:00:00,25,summer_weekday,18.2003
2025-05-26 13:00:00,25,summer_weekday,14.4495
2025-05-26 14:00:00,25,summer_weekday,13.6764
2025-05-26 15:00:00,25,summer_weekday,22.8683
2025-05-26 16:00:00,25,summer_weekday,24.1441
2025-05-26 17:00:00,25,summer_weekday,20.233
2025-05-26 18:00:00,25,summer_weekday,32.1635
2025-05-26 19:00:00,25,summer_weekday,37.6736
2025-05-26 20:00:00,25,summer_weekday,34.2742
2025-05-26 21:00:00,25,summer_weekday,32.1065
2025-05-26 22:00:00,25,summer_weekday,21.736
2025-05-26 23:00:00,25,summer_weekday,12.8645
2025-05-31 00:00:00,30,summer_weekday,13.2579
2025-05-31 01:00:00,30,summer_weekday,11.7508
2025-05-31 02:00:00,30,summer_weekday,11.0718
2025-05-31 03:00:00,30,summer_weekday,10.1891
2025-05-31 04:00:00,30,summer_weekday,9.1307
2025-05-31 05:00:00,30,summer_weekday,13.5203
2025-05-31 06:00:00,30,summer_weekday,22.0329
2025-05-31 07:00:00,30,summer_weekday,26.1561
2025-05-31 08:00:00,30,summer_weekday,25.0046
2025-05-31 09:00:00,30,summer_weekday,24.8378
2025-05-31 10:00:00,30,summer_weekday,20.3529
2025-05-31 11:00:00,30,summer_weekday,20.6121
2025-05-31 12:00:00,30,summer_weekday,19.6297
2025-05-31 13:00:00,30,summer_weekday,17.8945
2025-05-31 14:00:00,30,summer_weekday,19.2155
2025-05-31 15:00:00,30,summer_weekday,12.7807
2025-05-31 16:00:00,30,summer_weekday,23.7944
2025-05-31 17:00:00,30,summer_weekday,19.8261
2025-05-31 18:00:00,30,summer_weekday,25.453
2025-05-31 19:00:00,30,summer_weekday,48.3361
2025-05-31 20:00:00,30,summer_weekday,40.1126
2025-05-31 21:00:00,30,summer_weekday,26.7737
2025-05-31 22:00:00,30,summer_weekday,20.219
2025-05-31 23:00:00,30,summer_weekday,17.3764
2025-06-01 00:00:00,31,summer_weekday,10.2544
2025-06-01 01:00:00,31,summer_weekday,11.6715
2025-06-01 02:00:00,31,summer_weekday,10.1996
2025-06-01 03:00:00,31,summer_weekday,8.8801
2025-06-01 04:00:00,31,summer_weekday,11.303
2025-06-01 05:00:00,31,summer_weekday,11.8827
2025-06-01 06:00:00,31,summer_weekday,21.6182
2025-06-01 07:00:00,31,summer_weekday,21.5986
2025-06-01 08:00:00,31,summer_weekday,21.8937
2025-06-01 09:00:00,31,summer_weekday,23.0462
2025-06-01 10:00:00,31,summer_weekday,22.835
2025-06-01 11:00:00,31,summer_weekday,19.0559
2025-06-01 12:00:00,31,summer_weekday,15.7283
2025-06-01 13:00:00,31,summer_weekday,20.1509
2025-06-01 14:00:00,31,summer_weekday,22.136
2025-06-01 15:00:00,31,summer_weekday,18.697
2025-06-01 16:00:00,31,summer_weekday,20.4653
2025-06-01 17:00:00,31,summer_weekday,22.2085
2025-06-01 18:00:00,31,summer_weekday,32.279
2025-06-01 19:00:00,31,summer_weekday,31.1096
2025-06-01 20:00:00,31,summer_weekday,47.3091
2025-06-01 21:00:00,31,summer_weekday,33.2804
2025-06-01 22:00:00,31,summer_weekday,21.8498
2025-06-01 23:00:00,31,summer_weekday,17.1208
2025-06-05 00:00:00,35,summer_weekday,10.3127
2025-06-05 01:00:00,35,summer_weekday,9.7631
2025-06-05 02:00:00,35,summer_weekday,11.4273
2025-06-05 03:00:00,35,summer_weekday,6.6272
2025-06-05 04:00:00,35,summer_weekday,9.6265
2025-06-05 05:00:00,35,summer_weekday,14.5149
2025-06-05 06:00:00,35,summer_weekday,19.5621
2025-06-05 07:00:00,35,summer_weekday,22.2411
2025-06-05 08:00:00,35,summer_weekday,21.6392
2025-06-05 09:00:00,35,summer_weekday,21.3015
2025-06-05 10:00:00,35,summer_weekday,24.9586
2025-06-05 11:00:00,35,summer_weekday,19.8394
2025-06-05 12:00:00,35,summer_weekday,17.7142
2025-06-05 13:00:00,35,summer_weekday,17.7554
2025-06-05 14:00:00,35,summer_weekday,12.9733
2025-06-05 15:00:00,35,summer_weekday,17.7895
2025-06-05 16:00:00,35,summer_weekday,17.5082
2025-06-05 17:00:00,35,summer_weekday,21.295
2025-06-05 18:00:00,35,summer_weekday,34.1539
2025-06-05 19:00:00,35,summer_weekday,37.1078
2025-06-05 20:00:00,35,summer_weekday,32.9484
2025-06-05 21:00:00,35,summer_weekday,24.1071
2025-06-05 22:00:00,35,summer_weekday,16.7325
2025-06-05 23:00:00,35,summer_weekday,12.2307
2025-06-06 00:00:00,36,summer_weekday,9.1233
2025-06-06 01:00:00,36,summer_weekday,10.6319
2025-06-06 02:00:00,36,summer_weekday,8.9042
2025-06-06 03:00:00,36,summer_weekday,7.8217
2025-06-06 04:00:00,36,summer_weekday,10.0264
2025-06-06 05:00:00,36,summer_weekday,12.0676
2025-06-06 06:00:00,36,summer_weekday,15.9974
2025-06-06 07:00:00,36,summer_weekday,24.6714
2025-06-06 08:00:00,36,summer_weekday,18.1459
2025-06-06 09:00:00,36,summer_weekday,20.09
2025-06-06 10:00:00,36,summer_weekday,13.3211
2025-06-06 11:00:00,36,summer_weekday,15.6139
2025-06-06 12:00:00,36,summer_weekday,15.9087
2025-06-06 13:00:00,36,summer_weekday,15.2898
2025-06-06 14:00:00,36,summer_weekday,20.5265
2025-06-06 15:00:00,36,summer_weekday,17.748
2025-06-06 16:00:00,36,summer_weekday,23.2547
2025-06-06 17:00:00,36,summer_weekday,28.3337
2025-06-06 18:00:00,36,summer_weekday,29.9809
2025-06-06 19:00:00,36,summer_weekday,32.5912
2025-06-06 20:00:00,36,summer_weekday,31.4669
2025-06-06 21:00:00,36,summer_weekday,32.6695
2025-06-06 22:00:00,36,summer_weekday,13.877
2025-06-06 23:00:00,36,summer_weekday,10.9674
2025-06-08 00:00:00,38,summer_weekend,9.0317
2025-06-08 01:00:00,38,summer_weekend,10.2073
2025-06-08 02:00:00,38,summer_weekend,7.611
2025-06-08 03:00:00,38,summer_weekend,8.7884
2025-06-08 04:00:00,38,summer_weekend,8.9508
2025-06-08 05:00:00,38,summer_weekend,11.2958
2025-06-08 06:00:00,38,summer_weekend,15.2661
2025-06-08 07:00:00,38,summer_weekend,19.6991
2025-06-08 08:00:00,38,summer_weekend,22.4752
2025-06-08 09:00:00,38,summer_weekend,21.0962
2025-06-08 10:00:00,38,summer_weekend,18.7097
2025-06-08 11:00:00,38,summer_weekend,17.054
2025-06-08 12:00:00,38,summer_weekend,12.1094
2025-06-08 13:00:00,38,summer_weekend,15.8637
2025-06-08 14:00:00,38,summer_weekend,19.998
2025-06-08 15:00:00,38,summer_weekend,19.8257
2025-06-08 16:00:00,38,summer_weekend,15.2753
2025-06-08 17:00:00,38,summer_weekend,20.0769
2025-06-08 18:00:00,38,summer_weekend,31.5086
2025-06-08 19:00:00,38,summer_weekend,29.0872
2025-06-08 20:00:00,38,summer_weekend,22.2952
2025-06-08 21:00:00,38,summer_weekend,22.9025
2025-06-08 22:00:00,38,summer_weekend,20.5865
2025-06-08 23:00:00,38,summer_weekend,12.4218
2025-06-11 00:00:00,41,summer_weekday,10.5886
2025-06-11 01:00:00,41,summer_weekday,9.0252
2025-06-11 02:00:00,41,summer_weekday,7.8742
2025-06-11 03:00:00,41,summer_weekday,9.4649
2025-06-11 04:00:00,41,summer_weekday,6.2398
2025-06-11 05:00:00,41,summer_weekday,9.007
2025-06-11 06:00:00,41,summer_weekday,16.3115
2025-06-11 07:00:00,41,summer_weekday,20.5083
2025-06-11 08:00:00,41,summer_weekday,17.8374
2025-06-11 09:00:00,41,summer_weekday,13.9413
2025-06-11 10:00:00,41,summer_weekday,15.9833
2025-06-11 11:00:00,41,summer_weekday,22.4141
2025-06-11 12:00:00,41,summer_weekday,16.6118
2025-06-11 13:00:00,41,summer_weekday,13.9885
2025-06-11 14:00:00,41,summer_weekday,18.1905
2025-06-11 15:00:00,41,summer_weekday,14.5172
2025-06-11 16:00:00,41,summer_weekday,14.0073
2025-06-11 17:00:00,41,summer_weekday,22.1493
2025-06-11 18:00:00,41,summer_weekday,27.2814
2025-06-11 19:00:00,41,summer_weekday,19.2095
2025-06-11 20:00:00,41,summer_weekday,25.7426
2025-06-11 21:00:00,41,summer_weekday,20.4085
2025-06-11 22:00:00,41,summer_weekday,15.559
2025-06-11 23:00:00,41,summer_weekday,11.859
2025-06-15 00:00:00,45,summer_weekday,11.8422
2025-06-15 01:00:00,45,summer_weekday,11.0916
2025-06-15 02:00:00,45,summer_weekday,9.7177
2025-06-15 03:00:00,45,summer_weekday,10.8908
2025-06-15 04:00:00,45,summer_weekday,9.5746
2025-06-15 05:00:00,45,summer_weekday,16.1667
2025-06-15 06:00:00,45,summer_weekday,14.5955
2025-06-15 07:00:00,45,summer_weekday,23.7111
2025-06-15 08:00:00,45,summer_weekday,27.6157
2025-06-15 09:00:00,45,summer_weekday,17.1184
2025-06-15 10:00:00,45,summer_weekday,22.0486
2025-06-15 11:00:00,45,summer_weekday,19.6523
2025-06-15 12:00:00,45,summer_weekday,18.4825
2025-06-15 13:00:00,45,summer_weekday,18.0939
2025-06-15 14:00:00,45,summer_weekday,16.6128
2025-06-15 15:00:00,45,summer_weekday,16.5903
2025-06-15 16:00:00,45,summer_weekday,22.1605
2025-06-15 17:00:00,45,summer_weekday,27.2746
2025-06-15 18:00:00,45,summer_weekday,36.1432
2025-06-15 19:00:00,45,summer_weekday,29.2637
2025-06-15 20:00:00,45,summer_weekday,34.2934
2025-06-15 21:00:00,45,summer_weekday,29.8558
2025-06-15 22:00:00,45,summer_weekday,15.511
2025-06-15 23:00:00,45,summer_weekday,14.6785
2025-08-02 00:00:00,1,monsoon_weekday,10.6511
2025-08-02 01:00:00,1,monsoon_weekday,10.6204
2025-08-02 02:00:00,1,monsoon_weekday,7.9456
2025-08-02 03:00:00,1,monsoon_weekday,7.1374
2025-08-02 04:00:00,1,monsoon_weekday,7.3944
2025-08-02 05:00:00,1,monsoon_weekday,12.9819
2025-08-02 06:00:00,1,monsoon_weekday,16.4449
2025-08-02 07:00:00,1,monsoon_weekday,19.3275
2025-08-02 08:00:00,1,monsoon_weekday,16.9782
2025-08-02 09:00:00,1,monsoon_weekday,19.1671
2025-08-02 10:00:00,1,monsoon_weekday,16.8408
2025-08-02 11:00:00,1,monsoon_weekday,15.6227
2025-08-02 12:00:00,1,monsoon_weekday,19.6317
2025-08-02 13:00:00,1,monsoon_weekday,12.1219
2025-08-02 14:00:00,1,monsoon_weekday,15.4145
2025-08-02 15:00:00,1,monsoon_weekday,15.9119
2025-08-02 16:00:00,1,monsoon_weekday,21.4581
2025-08-02 17:00:00,1,monsoon_weekday,29.2643
2025-08-02 18:00:00,1,monsoon_weekday,21.6322
2025-08-02 19:00:00,1,monsoon_weekday,27.6807
2025-08-02 20:00:00,1,monsoon_weekday,28.7696
2025-08-02 21:00:00,1,monsoon_weekday,21.2572
2025-08-02 22:00:00,1,monsoon_weekday,15.6661
2025-08-02 23:00:00,1,monsoon_weekday,14.7717
2025-08-09 00:00:00,8,monsoon_weekday,11.6374
2025-08-09 01:00:00,8,monsoon_weekday,8.9204
2025-08-09 02:00:00,8,monsoon_weekday,6.9142
2025-08-09 03:00:00,8,monsoon_weekday,6.5148
2025-08-09 04:00:00,8,monsoon_weekday,12.6643
2025-08-09 05:00:00,8,monsoon_weekday,9.8251
2025-08-09 06:00:00,8,monsoon_weekday,13.7416
2025-08-09 07:00:00,8,monsoon_weekday,23.2641
2025-08-09 08:00:00,8,monsoon_weekday,26.7845
2025-08-09 09:00:00,8,monsoon_weekday,15.5656
2025-08-09 10:00:00,8,monsoon_weekday,14.4492
2025-08-09 11:00:00,8,monsoon_weekday,16.1418
2025-08-09 12:00:00,8,monsoon_weekday,17.7942
2025-08-09 13:00:00,8,monsoon_weekday,12.9841
2025-08-09 14:00:00,8,monsoon_weekday,14.5625
2025-08-09 15:00:00,8,monsoon_weekday,18.8126
2025-08-09 16:00:00,8,monsoon_weekday,19.0351
2025-08-09 17:00:00,8,monsoon_weekday,21.6396
2025-08-09 18:00:00,8,monsoon_weekday,26.5669
2025-08-09 19:00:00,8,monsoon_weekday,23.6221
2025-08-09 20:00:00,8,monsoon_weekday,27.2677
2025-08-09 21:00:00,8,monsoon_weekday,23.1202
2025-08-09 22:00:00,8,monsoon_weekday,15.6912
2025-08-09 23:00:00,8,monsoon_weekday,9.9298
2025-08-11 00:00:00,10,monsoon_weekday,8.9034
2025-08-11 01:00:00,10,monsoon_weekday,8.9684
2025-08-11 02:00:00,10,monsoon_weekday,7.1311
2025-08-11 03:00:00,10,monsoon_weekday,7.8386
2025-08-11 04:00:00,10,monsoon_weekday,10.5637
2025-08-11 05:00:00,10,monsoon_weekday,12.5272
2025-08-11 06:00:00,10,monsoon_weekday,18.1493
2025-08-11 07:00:00,10,monsoon_weekday,20.4053
2025-08-11 08:00:00,10,monsoon_weekday,23.3097
2025-08-11 09:00:00,10,monsoon_weekday,21.5697
2025-08-11 10:00:00,10,monsoon_weekday,16.2062
2025-08-11 11:00:00,10,monsoon_weekday,17.4369
2025-08-11 12:00:00,10,monsoon_weekday,15.035
2025-08-11 13:00:00,10,monsoon_weekday,13.1659
2025-08-11 14:00:00,10,monsoon_weekday,14.3148
2025-08-11 15:00:00,10,monsoon_weekday,16.8079
2025-08-11 16:00:00,10,monsoon_weekday,14.4349
2025-08-11 17:00:00,10,monsoon_weekday,23.3605
2025-08-11 18:00:00,10,monsoon_weekday,26.1236
2025-08-11 19:00:00,10,monsoon_weekday,34.6406
2025-08-11 20:00:00,10,monsoon_weekday,34.7527
2025-08-11 21:00:00,10,monsoon_weekday,32.9148
2025-08-11 22:00:00,10,monsoon_weekday,17.4947
2025-08-11 23:00:00,10,monsoon_weekday,10.0315
2025-08-12 00:00:00,11,monsoon_weekend,8.5525
2025-08-12 01:00:00,11,monsoon_weekend,8.2739
2025-08-12 02:00:00,11,monsoon_weekend,7.7857
2025-08-12 03:00:00,11,monsoon_weekend,4.8124
2025-08-12 04:00:00,11,monsoon_weekend,7.4577
2025-08-12 05:00:00,11,monsoon_weekend,9.9437
2025-08-12 06:00:00,11,monsoon_weekend,14.1281
2025-08-12 07:00:00,11,monsoon_weekend,22.7324
2025-08-12 08:00:00,11,monsoon_weekend,15.8314
2025-08-12 09:00:00,11,monsoon_weekend,13.9385
2025-08-12 10:00:00,11,monsoon_weekend,12.4377
2025-08-12 11:00:00,11,monsoon_weekend,10.6869
2025-08-12 12:00:00,11,monsoon_weekend,15.0303
2025-08-12 13:00:00,11,monsoon_weekend,12.6392
2025-08-12 14:00:00,11,monsoon_weekend,13.21
2025-08-12 15:00:00,11,monsoon_weekend,12.1802
2025-08-12 16:00:00,11,monsoon_weekend,16.7294
2025-08-12 17:00:00,11,monsoon_weekend,19.4844
2025-08-12 18:00:00,11,monsoon_weekend,22.5513
2025-08-12 19:00:00,11,monsoon_weekend,23.6822
2025-08-12 20:00:00,11,monsoon_weekend,30.8127
2025-08-12 21:00:00,11,monsoon_weekend,18.5602
2025-08-12 22:00:00,11,monsoon_weekend,14.3514
2025-08-12 23:00:00,11,monsoon_weekend,10.5877
2025-08-16 00:00:00,15,monsoon_weekday,10.5421
2025-08-16 01:00:00,15,monsoon_weekday,10.1956
2025-08-16 02:00:00,15,monsoon_weekday,8.5468
2025-08-16 03:00:00,15,monsoon_weekday,7.6204
2025-08-16 04:00:00,15,monsoon_weekday,7.326
2025-08-16 05:00:00,15,monsoon_weekday,10.7506
2025-08-16 06:00:00,15,monsoon_weekday,14.2379
2025-08-16 07:00:00,15,monsoon_weekday,18.0327
2025-08-16 08:00:00,15,monsoon_weekday,30.1441
2025-08-16 09:00:00,15,monsoon_weekday,21.9578
2025-08-16 10:00:00,15,monsoon_weekday,14.2918
2025-08-16 11:00:00,15,monsoon_weekday,16.2379
2025-08-16 12:00:00,15,monsoon_weekday,15.3569
2025-08-16 13:00:00,15,monsoon_weekday,15.3236
2025-08-16 14:00:00,15,monsoon_weekday,15.2314
2025-08-16 15:00:00,15,monsoon_weekday,18.2745
2025-08-16 16:00:00,15,monsoon_weekday,19.5325
2025-08-16 17:00:00,15,monsoon_weekday,26.2381
2025-08-16 18:00:00,15,monsoon_weekday,25.5605
2025-08-16 19:00:00,15,monsoon_weekday,32.746
2025-08-16 20:00:00,15,monsoon_weekday,37.9534
2025-08-16 21:00:00,15,monsoon_weekday,25.4705
2025-08-16 22:00:00,15,monsoon_weekday,16.8946
2025-08-16 23:00:00,15,monsoon_weekday,12.4443
2025-08-18 00:00:00,17,monsoon_weekend,11.1268
2025-08-18 01:00:00,17,monsoon_weekend,9.8389
2025-08-18 02:00:00,17,monsoon_weekend,10.9536
2025-08-18 03:00:00,17,monsoon_weekend,8.108
2025-08-18 04:00:00,17,monsoon_weekend,10.5162
2025-08-18 05:00:00,17,monsoon_weekend,11.6673
2025-08-18 06:00:00,17,monsoon_weekend,18.7698
2025-08-18 07:00:00,17,monsoon_weekend,20.7887
2025-08-18 08:00:00,17,monsoon_weekend,20.982
2025-08-18 09:00:00,17,monsoon_weekend,16.2655
2025-08-18 10:00:00,17,monsoon_weekend,16.2522
2025-08-18 11:00:00,17,monsoon_weekend,17.0994
2025-08-18 12:00:00,17,monsoon_weekend,11.3292
2025-08-18 13:00:00,17,monsoon_weekend,16.0243
2025-08-18 14:00:00,17,monsoon_weekend,13.8189
2025-08-18 15:00:00,17,monsoon_weekend,22.6109
2025-08-18 16:00:00,17,monsoon_weekend,12.9894
2025-08-18 17:00:00,17,monsoon_weekend,19.5529
2025-08-18 18:00:00,17,monsoon_weekend,28.8746
2025-08-18 19:00:00,17,monsoon_weekend,25.9014
2025-08-18 20:00:00,17,monsoon_weekend,28.4091
2025-08-18 21:00:00,17,monsoon_weekend,25.9769
2025-08-18 22:00:00,17,monsoon_weekend,18.048
2025-08-18 23:00:00,17,monsoon_weekend,12.1635
2025-08-22 00:00:00,21,monsoon_weekday,11.0536
2025-08-22 01:00:00,21,monsoon_weekday,7.9513
2025-08-22 02:00:00,21,monsoon_weekday,7.3937
2025-08-22 03:00:00,21,monsoon_weekday,7.8024
2025-08-22 04:00:00,21,monsoon_weekday,7.8658
2025-08-22 05:00:00,21,monsoon_weekday,11.214
2025-08-22 06:00:00,21,monsoon_weekday,14.5646
2025-08-22 07:00:00,21,monsoon_weekday,15.8278
2025-08-22 08:00:00,21,monsoon_weekday,14.7338
2025-08-22 09:00:00,21,monsoon_weekday,17.833
2025-08-22 10:00:00,21,monsoon_weekday,13.4382
2025-08-22 11:00:00,21,monsoon_weekday,17.6095
2025-08-22 12:00:00,21,monsoon_weekday,12.899
2025-08-22 13:00:00,21,monsoon_weekday,9.3904
2025-08-22 14:00:00,21,monsoon_weekday,10.7251
2025-08-22 15:00:00,21,monsoon_weekday,15.0896
2025-08-22 16:00:00,21,monsoon_weekday,16.1795
2025-08-22 17:00:00,21,monsoon_weekday,14.0449
2025-08-22 18:00:00,21,monsoon_weekday,26.6634
2025-08-22 19:00:00,21,monsoon_weekday,27.5547
2025-08-22 20:00:00,21,monsoon_weekday,30.3838
2025-08-22 21:00:00,21,monsoon_weekday,18.5313
2025-08-22 22:00:00,21,monsoon_weekday,17.3328
2025-08-22 23:00:00,21,monsoon_weekday,11.7255
2025-08-23 00:00:00,22,monsoon_weekday,11.3573
2025-08-23 01:00:00,22,monsoon_weekday,8.6969
2025-08-23 02:00:00,22,monsoon_weekday,7.5536
2025-08-23 03:00:00,22,monsoon_weekday,6.4156
2025-08-23 04:00:00,22,monsoon_weekday,11.0219
2025-08-23 05:00:00,22,monsoon_weekday,14.8883
2025-08-23 06:00:00,22,monsoon_weekday,14.0129
2025-08-23 07:00:00,22,monsoon_weekday,17.6337
2025-08-23 08:00:00,22,monsoon_weekday,20.3116
2025-08-23 09:00:00,22,monsoon_weekday,20.1428
2025-08-23 10:00:00,22,monsoon_weekday,18.5233
2025-08-23 11:00:00,22,monsoon_weekday,11.0227
2025-08-23 12:00:00,22,monsoon_weekday,12.9146
2025-08-23 13:00:00,22,monsoon_weekday,13.0395
2025-08-23 14:00:00,22,monsoon_weekday,10.5518
2025-08-23 15:00:00,22,monsoon_weekday,14.9804
2025-08-23 16:00:00,22,monsoon_weekday,16.5042
2025-08-23 17:00:00,22,monsoon_weekday,23.0482
2025-08-23 18:00:00,22,monsoon_weekday,32.0715
2025-08-23 19:00:00,22,monsoon_weekday,28.7738
2025-08-23 20:00:00,22,monsoon_weekday,24.1457
2025-08-23 21:00:00,22,monsoon_weekday,23.8583
2025-08-23 22:00:00,22,monsoon_weekday,24.7875
2025-08-23 23:00:00,22,monsoon_weekday,11.6003
2025-08-25 00:00:00,24,monsoon_weekend,7.5465
2025-08-25 01:00:00,24,monsoon_weekend,8.5979
2025-08-25 02:00:00,24,monsoon_weekend,8.686
2025-08-25 03:00:00,24,monsoon_weekend,7.1062
2025-08-25 04:00:00,24,monsoon_weekend,8.7236
2025-08-25 05:00:00,24,monsoon_weekend,9.7696
2025-08-25 06:00:00,24,monsoon_weekend,13.3284
2025-08-25 07:00:00,24,monsoon_weekend,18.3328
2025-08-25 08:00:00,24,monsoon_weekend,22.4266
2025-08-25 09:00:00,24,monsoon_weekend,15.1074
2025-08-25 10:00:00,24,monsoon_weekend,19.3538
2025-08-25 11:00:00,24,monsoon_weekend,17.8394
2025-08-25 12:00:00,24,monsoon_weekend,17.0549
2025-08-25 13:00:00,24,monsoon_weekend,11.8962
